dataset,sample_id,service,locale,duration_s,reference,hypothesis,wer,sentence_error,ins,del,sub,ref_len,first_latency_ms,lbl_ms,upl_ms,upl_self_ms,upl_anchor,speech_start_s,speech_end_s,boundary_fix_action,first_word_start_s,last_word_end_s,vad_truncated_s,error
es-ES_DT5,1r_es-ES_male-DT5/027.Inclina el respaldo hacia adelante un poco.wav,fast_default,es-ES,4.5,Inclina el respaldo hacia adelante un poco,Inclina el respaldo hacia adelante un poco.,0.0,0,0,0,0,7,5003.4,603.2,1193.4,1043.4,realtime,1.29,3.81,none,,,4.31,
es-ES_DT5,2r_es-ES_female-DT5/136.Pon 100.7 FM.wav,realtime,es-ES,3.77,Pon 100.7 FM,Con 100.7 FN.,0.5,1,0,0,2,4,1299.2,-216.6,773.8,773.8,realtime,1.17,2.81,none,1.17,2.81,,
es-ES_DT5,2r_es-ES_female-DT5/136.Pon 100.7 FM.wav,realtime_refine,es-ES,3.77,Pon 100.7 FM,Con 100.7 FM.,0.25,1,0,0,1,4,1298.0,248.9,1209.2,1209.2,realtime,1.17,2.81,none,1.16,2.84,,
es-ES_DT5,2r_es-ES_female-DT5/136.Pon 100.7 FM.wav,fast_mai_1,es-ES,3.77,Pon 100.7 FM,con 100.7 FM.,0.25,1,0,0,1,4,3826.8,426.8,1016.9,516.9,realtime,1.17,2.81,none,,,3.31,
es-ES_DT5,2r_es-ES_female-DT5/136.Pon 100.7 FM.wav,fast_llm,es-ES,3.77,Pon 100.7 FM,Con 100.7 FM.,0.25,1,0,0,1,4,3860.7,460.6,1050.7,1110.7,realtime,1.17,2.81,none,,,3.31,
es-ES_DT5,2r_es-ES_female-DT5/136.Pon 100.7 FM.wav,fast_default,es-ES,3.77,Pon 100.7 FM,Con 100.7 F.,0.5,1,0,0,2,4,3995.8,595.6,1186.0,1196.0,realtime,1.17,2.81,none,,,3.31,
es-ES_DT5,2r_es-ES_female-DT5/136.Pon 100.7 FM.wav,whisper_v3,es-ES,3.77,Pon 100.7 FM,Con 100.7 F.,0.5,1,0,0,2,4,4035.5,635.3,1225.7,1235.7,realtime,1.17,2.81,none,,,3.31,
es-ES_DT5,1l_es-ES_female-DT5/055.Toma una foto.wav,realtime,es-ES,2.95,Toma una foto,A una foto.,0.3333,1,0,0,1,3,1436.4,-178.5,841.9,841.9,realtime,1.34,1.98,none,1.34,1.98,,
es-ES_DT5,1l_es-ES_female-DT5/055.Toma una foto.wav,realtime_refine,es-ES,2.95,Toma una foto,A una foto.,0.3333,1,0,0,1,3,1291.1,185.9,1036.5,1036.5,realtime,1.34,1.98,none,1.39,2.15,,
es-ES_DT5,1l_es-ES_female-DT5/055.Toma una foto.wav,fast_mai_1,es-ES,2.95,Toma una foto,a una foto.,0.3333,1,0,0,1,3,2928.9,428.6,949.1,449.1,realtime,1.34,1.98,none,,,2.48,
es-ES_DT5,1l_es-ES_female-DT5/055.Toma una foto.wav,fast_llm,es-ES,2.95,Toma una foto,Paul Lafont.,1.0,1,0,1,2,3,2942.9,442.5,962.9,912.9,realtime,1.34,1.98,none,,,2.48,
es-ES_DT5,1l_es-ES_female-DT5/055.Toma una foto.wav,whisper_v3,es-ES,2.95,Toma una foto,A una foto.,0.3333,1,0,0,1,3,3054.3,554.1,1074.4,854.4,realtime,1.34,1.98,none,,,2.48,
es-ES_DT5,1l_es-ES_female-DT5/055.Toma una foto.wav,fast_default,es-ES,2.95,Toma una foto,A una foto.,0.3333,1,0,0,1,3,3063.8,563.4,1084.0,864.0,realtime,1.34,1.98,none,,,2.48,
es-ES_DT5,2r_es-ES_male-DT5/101.A casa.wav,realtime,es-ES,2.68,A casa,A casa.,0.0,0,0,0,0,2,1308.3,-92.0,698.5,698.5,realtime,1.07,1.91,none,1.07,1.91,,
es-ES_DT5,2r_es-ES_male-DT5/101.A casa.wav,realtime_refine,es-ES,2.68,A casa,A casa.,0.0,0,0,0,0,2,1257.2,195.8,876.3,876.3,realtime,1.07,1.91,none,1.1,2.02,,
es-ES_DT5,2r_es-ES_male-DT5/101.A casa.wav,fast_llm,es-ES,2.68,A casa,A casa.,0.0,0,0,0,0,2,2936.6,436.1,1026.8,986.8,realtime,1.07,1.91,none,,,2.41,
es-ES_DT5,2r_es-ES_male-DT5/101.A casa.wav,fast_mai_1,es-ES,2.68,A casa,A casa.,0.0,0,0,0,0,2,2932.8,432.5,1023.0,523.0,realtime,1.07,1.91,none,,,2.41,
es-ES_DT5,2r_es-ES_male-DT5/101.A casa.wav,fast_default,es-ES,2.68,A casa,A casa.,0.0,0,0,0,0,2,3047.7,547.1,1137.7,967.7,realtime,1.07,1.91,none,,,2.41,
es-ES_DT5,2r_es-ES_male-DT5/101.A casa.wav,whisper_v3,es-ES,2.68,A casa,A casa.,0.0,0,0,0,0,2,3077.8,577.8,1167.9,997.9,realtime,1.07,1.91,none,,,2.41,
es-ES_DT5,1r_es-ES_female-DT5/108.Ve a la página anterior.wav,realtime,es-ES,3.27,Ve a la página anterior,¿Ve a la página anterior?,0.0,0,0,0,0,5,1280.3,-185.0,615.6,615.6,realtime,1.18,2.5,none,1.18,2.5,,
es-ES_DT5,1r_es-ES_female-DT5/108.Ve a la página anterior.wav,realtime_refine,es-ES,3.27,Ve a la página anterior,Ve a la página anterior.,0.0,0,0,0,0,5,1346.3,208.5,908.9,908.9,realtime,1.18,2.5,none,1.12,2.6,,
es-ES_DT5,1r_es-ES_female-DT5/108.Ve a la página anterior.wav,fast_mai_1,es-ES,3.27,Ve a la página anterior,Ve a la página anterior.,0.0,0,0,0,0,5,3413.1,413.2,913.4,413.4,realtime,1.18,2.5,none,,,3.0,
es-ES_DT5,1r_es-ES_female-DT5/108.Ve a la página anterior.wav,fast_llm,es-ES,3.27,Ve a la página anterior,Ve a la página anterior.,0.0,0,0,0,0,5,3464.5,464.1,964.6,954.6,realtime,1.18,2.5,none,,,3.0,
es-ES_DT5,1r_es-ES_female-DT5/108.Ve a la página anterior.wav,fast_default,es-ES,3.27,Ve a la página anterior,Ve a la página anterior.,0.0,0,0,0,0,5,3567.0,566.9,1067.2,967.2,realtime,1.18,2.5,none,,,3.0,
es-ES_DT5,1r_es-ES_female-DT5/108.Ve a la página anterior.wav,whisper_v3,es-ES,3.27,Ve a la página anterior,Ve a la página anterior.,0.0,0,0,0,0,5,3574.0,573.7,1074.1,974.1,realtime,1.18,2.5,none,,,3.0,
es-ES_DT5,2l_es-ES_male-DT5/111.Ve a la última página.wav,realtime,es-ES,3.5,Ve a la última página,¿Ve a la última página?,0.0,0,0,0,0,5,1558.3,-99.1,521.0,521.0,realtime,1.2,2.88,none,1.2,2.88,,
es-ES_DT5,2l_es-ES_male-DT5/111.Ve a la última página.wav,realtime_refine,es-ES,3.5,Ve a la última página,Ve a la última página.,0.0,0,0,0,0,5,1584.1,309.6,1049.9,1049.9,realtime,1.2,2.88,none,1.2,2.76,,
es-ES_DT5,2l_es-ES_male-DT5/111.Ve a la última página.wav,fast_llm,es-ES,3.5,Ve a la última página,Ve a la última página.,0.0,0,0,0,0,5,3855.7,455.6,975.7,1105.7,realtime,1.2,2.88,none,,,3.38,
es-ES_DT5,2l_es-ES_male-DT5/111.Ve a la última página.wav,fast_mai_1,es-ES,3.5,Ve a la última página,Ve a la última página.,0.0,0,0,0,0,5,3945.6,545.3,1065.7,565.7,realtime,1.2,2.88,none,,,3.38,
es-ES_DT5,2l_es-ES_male-DT5/111.Ve a la última página.wav,fast_default,es-ES,3.5,Ve a la última página,Ve a la última página.,0.0,0,0,0,0,5,3985.2,584.9,1105.3,1265.3,realtime,1.2,2.88,none,,,3.38,
es-ES_DT5,2l_es-ES_male-DT5/111.Ve a la última página.wav,whisper_v3,es-ES,3.5,Ve a la última página,Ve a la última página.,0.0,0,0,0,0,5,3994.0,593.5,1114.0,1274.0,realtime,1.2,2.88,none,,,3.38,
es-ES_DT5,1r_es-ES_male-DT5/002.Apaga el aire acondicionado de la primera fila.wav,realtime,es-ES,4.69,Apaga el aire acondicionado de la primera fila,Apaga el aire acondicionado de la primera fila.,0.0,0,0,0,0,8,1299.8,-21.8,638.6,638.6,realtime,1.16,4.04,none,1.16,4.04,,
es-ES_DT5,1r_es-ES_male-DT5/002.Apaga el aire acondicionado de la primera fila.wav,realtime_refine,es-ES,4.69,Apaga el aire acondicionado de la primera fila,Apaga el aire acondicionado de la primera fila.,0.0,0,0,0,0,8,1326.6,434.7,974.8,974.8,realtime,1.16,4.04,none,1.16,4.16,,
es-ES_DT5,1r_es-ES_male-DT5/002.Apaga el aire acondicionado de la primera fila.wav,fast_llm,es-ES,4.69,Apaga el aire acondicionado de la primera fila,Apaga el aire acondicionado de la primera fila.,0.0,0,0,0,0,8,5102.7,502.1,1062.4,1072.4,realtime,1.16,4.04,none,,,4.54,
es-ES_DT5,1r_es-ES_male-DT5/002.Apaga el aire acondicionado de la primera fila.wav,fast_mai_1,es-ES,4.69,Apaga el aire acondicionado de la primera fila,Apaga el aire acondicionado de la primera fila.,0.0,0,0,0,0,8,5199.6,599.3,1159.6,659.6,realtime,1.16,4.04,none,,,4.54,
es-ES_DT5,1r_es-ES_male-DT5/002.Apaga el aire acondicionado de la primera fila.wav,fast_default,es-ES,4.69,Apaga el aire acondicionado de la primera fila,Apaga el aire acondicionado de la primera fila.,0.0,0,0,0,0,8,5211.3,611.2,1171.4,1011.4,realtime,1.16,4.04,none,,,4.54,
es-ES_DT5,1r_es-ES_male-DT5/002.Apaga el aire acondicionado de la primera fila.wav,whisper_v3,es-ES,4.69,Apaga el aire acondicionado de la primera fila,Apaga el aire acondicionado de la primera fila.,0.0,0,0,0,0,8,5228.7,628.6,1188.9,1028.9,realtime,1.16,4.04,none,,,4.54,
es-ES_DT5,2r_es-ES_female-DT5/021.Ajusta la calefacción del asiento del conductor al nivel 3.wav,realtime,es-ES,5.27,Ajusta la calefacción del asiento del conductor al nivel 3,Ajusta la calefacción del asiento del conductor al nivel 3.,0.0,0,0,0,0,10,1382.3,-65.3,875.0,875.0,realtime,1.12,4.36,none,1.12,4.36,,
es-ES_DT5,2r_es-ES_female-DT5/021.Ajusta la calefacción del asiento del conductor al nivel 3.wav,realtime_refine,es-ES,5.27,Ajusta la calefacción del asiento del conductor al nivel 3,Ajusta la calefacción del asiento del conductor al nivel 3.,0.0,0,0,0,0,10,1312.0,282.7,1143.1,1143.1,realtime,1.12,4.36,none,1.16,4.44,,
es-ES_DT5,2r_es-ES_female-DT5/021.Ajusta la calefacción del asiento del conductor al nivel 3.wav,fast_mai_1,es-ES,5.27,Ajusta la calefacción del asiento del conductor al nivel 3,Ajusta la calefacción del asiento del conductor al nivel 3.,0.0,0,0,0,0,10,5343.3,443.1,983.3,483.3,realtime,1.12,4.36,none,,,4.86,
es-ES_DT5,2r_es-ES_female-DT5/021.Ajusta la calefacción del asiento del conductor al nivel 3.wav,fast_llm,es-ES,5.27,Ajusta la calefacción del asiento del conductor al nivel 3,Ajusta la calefacción del asiento del conductor al nivel 3.,0.0,0,0,0,0,10,5452.6,552.6,1092.7,572.7,realtime,1.12,4.36,none,,,4.86,
es-ES_DT5,2r_es-ES_female-DT5/021.Ajusta la calefacción del asiento del conductor al nivel 3.wav,fast_default,es-ES,5.27,Ajusta la calefacción del asiento del conductor al nivel 3,Ajusta la calefacción del asiento del conductor al nivel 3.,0.0,0,0,0,0,10,5525.8,625.4,1165.8,1085.8,realtime,1.12,4.36,none,,,4.86,
es-ES_DT5,2r_es-ES_female-DT5/021.Ajusta la calefacción del asiento del conductor al nivel 3.wav,whisper_v3,es-ES,5.27,Ajusta la calefacción del asiento del conductor al nivel 3,Ajusta la calefacción del asiento del conductor al nivel 3.,0.0,0,0,0,0,10,5562.1,662.1,1202.2,1122.2,realtime,1.12,4.36,none,,,4.86,
es-ES_DT5,1r_es-ES_male-DT5/120.Añade Starbucks como punto de paso.wav,realtime,es-ES,4.14,Añade Starbucks como punto de paso,Añade Starbucks como punto de paso.,0.0,0,0,0,0,6,1318.0,-106.3,664.0,664.0,realtime,1.15,3.43,none,1.15,3.43,,
es-ES_DT5,1r_es-ES_male-DT5/120.Añade Starbucks como punto de paso.wav,realtime_refine,es-ES,4.14,Añade Starbucks como punto de paso,Añade Starbucks como punto de paso.,0.0,0,0,0,0,6,1313.2,378.4,1178.5,1178.5,realtime,1.15,3.43,none,1.16,3.4,,
es-ES_DT5,1r_es-ES_male-DT5/120.Añade Starbucks como punto de paso.wav,fast_mai_1,es-ES,4.14,Añade Starbucks como punto de paso,Añade Starbucks como punto de paso.,0.0,0,0,0,0,6,4436.5,436.4,1006.6,506.6,realtime,1.15,3.43,none,,,3.93,
es-ES_DT5,1r_es-ES_male-DT5/120.Añade Starbucks como punto de paso.wav,fast_llm,es-ES,4.14,Añade Starbucks como punto de paso,Añade Starbucks como punto de paso.,0.0,0,0,0,0,6,4475.2,474.9,1045.4,1165.4,realtime,1.15,3.43,none,,,3.93,
es-ES_DT5,1r_es-ES_male-DT5/120.Añade Starbucks como punto de paso.wav,fast_default,es-ES,4.14,Añade Starbucks como punto de paso,Añade Starbucks como punto de paso.,0.0,0,0,0,0,6,4605.2,605.0,1175.5,1165.5,realtime,1.15,3.43,none,,,3.93,
es-ES_DT5,1r_es-ES_male-DT5/120.Añade Starbucks como punto de paso.wav,whisper_v3,es-ES,4.14,Añade Starbucks como punto de paso,Añade Starbucks como punto de paso.,0.0,0,0,0,0,6,4615.1,615.2,1185.4,1175.4,realtime,1.15,3.43,none,,,3.93,
es-ES_DT5,1l_es-ES_female-DT5/014.Activa la circulación externa.wav,realtime,es-ES,3.82,Activa la circulación externa,Cada circulación externa.,0.5,1,0,1,1,4,1569.3,-107.2,633.1,633.1,realtime,1.6,3.16,none,1.6,3.16,,
es-ES_DT5,1l_es-ES_female-DT5/014.Activa la circulación externa.wav,realtime_refine,es-ES,3.82,Activa la circulación externa,La circulación externa.,0.25,1,0,1,0,4,1547.6,337.8,1018.2,1018.2,realtime,1.6,3.16,none,1.62,3.22,,
es-ES_DT5,1l_es-ES_female-DT5/014.Activa la circulación externa.wav,fast_llm,es-ES,3.82,Activa la circulación externa,La circulación externa.,0.25,1,0,1,0,4,4141.9,441.6,982.1,992.1,realtime,1.6,3.16,none,,,3.66,
es-ES_DT5,1l_es-ES_female-DT5/014.Activa la circulación externa.wav,fast_mai_1,es-ES,3.82,Activa la circulación externa,la circulación externa.,0.25,1,0,1,0,4,4151.4,451.3,991.5,491.5,realtime,1.6,3.16,none,,,3.66,
es-ES_DT5,1l_es-ES_female-DT5/014.Activa la circulación externa.wav,fast_default,es-ES,3.82,Activa la circulación externa,La circulación externa.,0.25,1,0,1,0,4,4286.9,586.7,1127.2,1127.2,realtime,1.6,3.16,none,,,3.66,
es-ES_DT5,1l_es-ES_female-DT5/014.Activa la circulación externa.wav,whisper_v3,es-ES,3.82,Activa la circulación externa,La circulación externa.,0.25,1,0,1,0,4,4296.9,596.8,1137.0,1137.0,realtime,1.6,3.16,none,,,3.66,
es-ES_DT5,1r_es-ES_female-DT5/027.Inclina el respaldo hacia adelante un poco.wav,realtime,es-ES,4.4,Inclina el respaldo hacia adelante un poco,El respaldo hacia adelante un poco.,0.1429,1,0,1,0,7,1615.0,-118.6,712.2,712.2,realtime,1.45,3.57,none,1.45,3.57,,
es-ES_DT5,1r_es-ES_female-DT5/027.Inclina el respaldo hacia adelante un poco.wav,realtime_refine,es-ES,4.4,Inclina el respaldo hacia adelante un poco,Incluye el respaldo hacia adelante un poco.,0.1429,1,0,0,1,7,1996.9,241.9,892.1,892.1,realtime,1.45,3.57,none,1.07,3.75,,
es-ES_DT5,1r_es-ES_female-DT5/027.Inclina el respaldo hacia adelante un poco.wav,fast_llm,es-ES,4.4,Inclina el respaldo hacia adelante un poco,Inclina el respaldo hacia adelante un poco.,0.0,0,0,0,0,7,4585.0,484.8,1015.2,1035.2,realtime,1.45,3.57,none,,,4.07,
es-ES_DT5,1r_es-ES_female-DT5/027.Inclina el respaldo hacia adelante un poco.wav,fast_mai_1,es-ES,4.4,Inclina el respaldo hacia adelante un poco,Inclina el respaldo hacia adelante un poco.,0.0,0,0,0,0,7,4584.3,484.1,1014.5,514.5,realtime,1.45,3.57,none,,,4.07,
es-ES_DT5,1r_es-ES_female-DT5/027.Inclina el respaldo hacia adelante un poco.wav,whisper_v3,es-ES,4.4,Inclina el respaldo hacia adelante un poco,Incuna el resparto hacia adelante un poco.,0.2857,1,0,0,2,7,4702.2,602.1,1132.4,1102.4,realtime,1.45,3.57,none,,,4.07,
es-ES_DT5,1r_es-ES_female-DT5/027.Inclina el respaldo hacia adelante un poco.wav,fast_default,es-ES,4.4,Inclina el respaldo hacia adelante un poco,Incuna el resparto hacia adelante un poco.,0.2857,1,0,0,2,7,4913.1,812.9,1343.2,1313.2,realtime,1.45,3.57,none,,,4.07,
es-ES_DT5,2l_es-ES_male-DT5/117.Configura la preferencia de ruta a priorizar autopistas.wav,realtime,es-ES,5.25,Configura la preferencia de ruta a priorizar autopistas,Configura la preferencia de ruta a priorizar autopistas.,0.0,0,0,0,0,8,1350.3,-86.1,844.5,844.5,realtime,1.13,4.37,none,1.13,4.37,,
es-ES_DT5,2l_es-ES_male-DT5/117.Configura la preferencia de ruta a priorizar autopistas.wav,realtime_refine,es-ES,5.25,Configura la preferencia de ruta a priorizar autopistas,Configura la preferencia de ruta al priorizar autopistas.,0.125,1,0,0,1,8,1307.5,364.2,944.7,944.7,realtime,1.13,4.37,none,1.16,4.72,,
es-ES_DT5,2l_es-ES_male-DT5/117.Configura la preferencia de ruta a priorizar autopistas.wav,fast_mai_1,es-ES,5.25,Configura la preferencia de ruta a priorizar autopistas,Configura la preferencia de ruta a Priorizar autopistas.,0.0,0,0,0,0,8,5340.4,440.4,970.4,470.4,realtime,1.13,4.37,none,,,4.87,
es-ES_DT5,2l_es-ES_male-DT5/117.Configura la preferencia de ruta a priorizar autopistas.wav,fast_llm,es-ES,5.25,Configura la preferencia de ruta a priorizar autopistas,Configura la preferencia de ruta a priorizar autopistas.,0.0,0,0,0,0,8,5408.8,508.6,1038.9,818.9,realtime,1.13,4.37,none,,,4.87,
es-ES_DT5,2l_es-ES_male-DT5/117.Configura la preferencia de ruta a priorizar autopistas.wav,fast_default,es-ES,5.25,Configura la preferencia de ruta a priorizar autopistas,Configura la preferencia de ruta a priorizar autopistas.,0.0,0,0,0,0,8,5550.7,650.6,1180.9,870.9,realtime,1.13,4.37,none,,,4.87,
es-ES_DT5,2l_es-ES_male-DT5/117.Configura la preferencia de ruta a priorizar autopistas.wav,whisper_v3,es-ES,5.25,Configura la preferencia de ruta a priorizar autopistas,Configura la preferencia de ruta a priorizar autopistas.,0.0,0,0,0,0,8,5542.7,642.5,1172.7,862.7,realtime,1.13,4.37,none,,,4.87,
es-ES_DT5,2l_es-ES_female-DT5/098.Cierra el Centro de Juegos en la pantalla del copiloto.wav,realtime,es-ES,4.94,Cierra el Centro de Juegos en la pantalla del copiloto,Cierra el centro de juegos en la pantalla del copiloto.,0.0,0,0,0,0,10,1293.8,-218.5,621.8,621.8,realtime,1.28,4.16,none,1.28,4.16,,
es-ES_DT5,2l_es-ES_female-DT5/098.Cierra el Centro de Juegos en la pantalla del copiloto.wav,realtime_refine,es-ES,4.94,Cierra el Centro de Juegos en la pantalla del copiloto,Cierra el centro de juegos en la pantalla del copiloto.,0.0,0,0,0,0,10,1278.0,341.7,972.3,972.3,realtime,1.28,4.16,none,1.29,4.37,,
es-ES_DT5,2l_es-ES_female-DT5/098.Cierra el Centro de Juegos en la pantalla del copiloto.wav,fast_llm,es-ES,4.94,Cierra el Centro de Juegos en la pantalla del copiloto,Cierra el centro de juegos en la pantalla del copiloto.,0.0,0,0,0,0,10,5221.1,521.2,1061.3,1031.3,realtime,1.28,4.16,none,,,4.66,
es-ES_DT5,2l_es-ES_female-DT5/098.Cierra el Centro de Juegos en la pantalla del copiloto.wav,whisper_v3,es-ES,4.94,Cierra el Centro de Juegos en la pantalla del copiloto,Cierra el centro de juegos en la pantalla del copiloto.,0.0,0,0,0,0,10,5327.5,627.3,1167.7,967.7,realtime,1.28,4.16,none,,,4.66,
es-ES_DT5,2l_es-ES_female-DT5/098.Cierra el Centro de Juegos en la pantalla del copiloto.wav,fast_default,es-ES,4.94,Cierra el Centro de Juegos en la pantalla del copiloto,Cierra el centro de juegos en la pantalla del copiloto.,0.0,0,0,0,0,10,5334.4,633.2,1173.3,973.3,realtime,1.28,4.16,none,,,4.66,
es-ES_DT5,2l_es-ES_female-DT5/098.Cierra el Centro de Juegos en la pantalla del copiloto.wav,fast_mai_1,es-ES,4.94,Cierra el Centro de Juegos en la pantalla del copiloto,Cierra el centro de juegos en la pantalla del copiloto.,0.0,0,0,0,0,10,5342.8,642.6,1182.9,682.9,realtime,1.28,4.16,none,,,4.66,
es-ES_DT5,1r_es-ES_female-DT5/019.Activa la calefacción del asiento del conductor.wav,realtime,es-ES,4.48,Activa la calefacción del asiento del conductor,Localización del asiento del conductor.,0.4286,1,0,2,1,7,1324.2,-117.3,723.1,723.1,realtime,1.78,3.66,none,1.78,3.66,,
es-ES_DT5,1r_es-ES_female-DT5/019.Activa la calefacción del asiento del conductor.wav,realtime_refine,es-ES,4.48,Activa la calefacción del asiento del conductor,Realización del asiento del conductor.,0.4286,1,0,2,1,7,1426.3,267.1,927.2,927.2,realtime,1.78,3.66,none,1.64,3.84,,
es-ES_DT5,1r_es-ES_female-DT5/019.Activa la calefacción del asiento del conductor.wav,fast_llm,es-ES,4.48,Activa la calefacción del asiento del conductor,Del asiento del conductor.,0.4286,1,0,3,0,7,4665.6,465.4,1005.7,955.7,realtime,1.78,3.66,none,,,4.16,
es-ES_DT5,1r_es-ES_female-DT5/019.Activa la calefacción del asiento del conductor.wav,fast_mai_1,es-ES,4.48,Activa la calefacción del asiento del conductor,Ajuste la calefacción del asiento del conductor.,0.1429,1,0,0,1,7,4718.8,518.4,1058.8,558.8,realtime,1.78,3.66,none,,,4.16,
es-ES_DT5,1r_es-ES_female-DT5/019.Activa la calefacción del asiento del conductor.wav,whisper_v3,es-ES,4.48,Activa la calefacción del asiento del conductor,La conversación del asiento del conductor.,0.2857,1,0,1,1,7,4819.0,618.8,1159.0,1019.0,realtime,1.78,3.66,none,,,4.16,
es-ES_DT5,1r_es-ES_female-DT5/019.Activa la calefacción del asiento del conductor.wav,fast_default,es-ES,4.48,Activa la calefacción del asiento del conductor,La conversación del asiento del conductor.,0.2857,1,0,1,1,7,4841.3,641.0,1181.3,1041.3,realtime,1.78,3.66,none,,,4.16,
es-ES_DT5,1r_es-ES_female-DT5/141.Apaga la música por Bluetooth.wav,realtime,es-ES,3.55,Apaga la música por Bluetooth,Cada música por Bluetooth.,0.4,1,0,1,1,5,1342.4,-224.4,686.1,686.1,realtime,1.33,2.69,none,1.33,2.69,,
es-ES_DT5,1r_es-ES_female-DT5/141.Apaga la música por Bluetooth.wav,realtime_refine,es-ES,3.55,Apaga la música por Bluetooth,Toca la música por Bluetooth.,0.2,1,0,0,1,5,1408.4,89.0,969.5,969.5,realtime,1.33,2.69,none,1.28,2.72,,
es-ES_DT5,1r_es-ES_female-DT5/141.Apaga la música por Bluetooth.wav,fast_llm,es-ES,3.55,Apaga la música por Bluetooth,Cada música por Bluetooth.,0.4,1,0,1,1,5,3643.6,443.2,953.8,973.8,realtime,1.33,2.69,none,,,3.19,
es-ES_DT5,1r_es-ES_female-DT5/141.Apaga la música por Bluetooth.wav,fast_mai_1,es-ES,3.55,Apaga la música por Bluetooth,Apaga la música por Bluetooth.,0.0,0,0,0,0,5,3711.5,511.4,1021.7,521.7,realtime,1.33,2.69,none,,,3.19,
es-ES_DT5,1r_es-ES_female-DT5/141.Apaga la música por Bluetooth.wav,fast_default,es-ES,3.55,Apaga la música por Bluetooth,Toca la música por Bluetooth.,0.2,1,0,0,1,5,3775.6,575.3,1085.8,1055.8,realtime,1.33,2.69,none,,,3.19,
es-ES_DT5,1r_es-ES_female-DT5/141.Apaga la música por Bluetooth.wav,whisper_v3,es-ES,3.55,Apaga la música por Bluetooth,Toca la música por Bluetooth.,0.2,1,0,0,1,5,3790.2,590.1,1100.3,1070.3,realtime,1.33,2.69,none,,,3.19,
es-ES_DT5,2l_es-ES_female-DT5/091.Cierra el Centro de Juegos en la pantalla central.wav,realtime,es-ES,4.64,Cierra el Centro de Juegos en la pantalla central,¿Quién es el centro de juegos en la pantalla central?,0.2222,1,1,0,1,9,1479.9,-416.7,623.7,623.7,realtime,1.38,3.66,none,1.38,3.66,,
es-ES_DT5,2l_es-ES_female-DT5/091.Cierra el Centro de Juegos en la pantalla central.wav,realtime_refine,es-ES,4.64,Cierra el Centro de Juegos en la pantalla central,Cierra el centro de juegos en la pantalla centra.,0.1111,1,0,0,1,9,1544.5,158.6,1019.2,1019.2,realtime,1.38,3.66,none,1.32,3.84,,
es-ES_DT5,2l_es-ES_female-DT5/091.Cierra el Centro de Juegos en la pantalla central.wav,fast_mai_1,es-ES,4.64,Cierra el Centro de Juegos en la pantalla central,Cierra el centro de juegos en la pantalla central.,0.0,0,0,0,0,9,4636.5,436.4,976.7,476.7,realtime,1.38,3.66,none,,,4.16,
es-ES_DT5,2l_es-ES_female-DT5/091.Cierra el Centro de Juegos en la pantalla central.wav,fast_llm,es-ES,4.64,Cierra el Centro de Juegos en la pantalla central,Ir al centro de juegos en la pantalla central.,0.2222,1,0,0,2,9,4706.7,506.5,1046.9,956.9,realtime,1.38,3.66,none,,,4.16,
es-ES_DT5,2l_es-ES_female-DT5/091.Cierra el Centro de Juegos en la pantalla central.wav,fast_default,es-ES,4.64,Cierra el Centro de Juegos en la pantalla central,Cierra el centro de juegos en la pantalla centra.,0.1111,1,0,0,1,9,4811.9,611.6,1152.2,972.2,realtime,1.38,3.66,none,,,4.16,
es-ES_DT5,2l_es-ES_female-DT5/091.Cierra el Centro de Juegos en la pantalla central.wav,whisper_v3,es-ES,4.64,Cierra el Centro de Juegos en la pantalla central,Cierra el centro de juegos en la pantalla centra.,0.1111,1,0,0,1,9,4842.0,641.7,1182.1,1002.1,realtime,1.38,3.66,none,,,4.16,
es-ES_JT1,1l_es-ES_male-JT1/079.Ajusta el volumen del tono de llamada al nivel 5.wav,realtime,es-ES,4.98,Ajusta el volumen del tono de llamada al nivel 5,Está en volumen del tono de llamada al nivel 5.,0.2,1,0,0,2,10,1447.4,-69.9,701.0,701.0,realtime,1.35,4.23,none,1.35,4.23,,
es-ES_JT1,1l_es-ES_male-JT1/079.Ajusta el volumen del tono de llamada al nivel 5.wav,realtime_refine,es-ES,4.98,Ajusta el volumen del tono de llamada al nivel 5,El volumen del tono de llamada al nivel 5.,0.1,1,0,1,0,10,1235.7,340.8,1071.2,1071.2,realtime,1.35,4.23,none,1.55,4.27,,
es-ES_JT1,1l_es-ES_male-JT1/079.Ajusta el volumen del tono de llamada al nivel 5.wav,whisper_v3,es-ES,4.98,Ajusta el volumen del tono de llamada al nivel 5,El volumen del tono de llamada al nivel 5.,0.1,1,0,1,0,10,5235.7,435.4,1005.8,995.8,realtime,1.35,4.23,none,,,4.73,
es-ES_JT1,1l_es-ES_male-JT1/079.Ajusta el volumen del tono de llamada al nivel 5.wav,fast_llm,es-ES,4.98,Ajusta el volumen del tono de llamada al nivel 5,El volumen del tono de llamada al nivel 5.,0.1,1,0,1,0,10,5309.7,509.4,1079.9,589.9,realtime,1.35,4.23,none,,,4.73,
es-ES_JT1,1l_es-ES_male-JT1/079.Ajusta el volumen del tono de llamada al nivel 5.wav,fast_mai_1,es-ES,4.98,Ajusta el volumen del tono de llamada al nivel 5,Ajuste el volumen del tono de llamada al nivel 5.,0.1,1,0,0,1,10,5278.0,478.0,1048.1,548.1,realtime,1.35,4.23,none,,,4.73,
